,dataset,combina_1,train.shape,test.shape,f1,recall,combinations,combina_2,train.shape,mean,std,min,max,scores_kfold
10,davincis22,10,"(2521, 2)","(841, 2)",0.7673721611972304,0.7722222222222221,"['detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress']",10,"(2521, 2)",0.7578432254141896,0.015623008470647983,0.7397025171624714,0.7792114695340502,"[0.7518173847744634, 0.7397025171624714, 0.7451981831716474, 0.7792114695340502, 0.773286572428316]"
11,davincis22,11,"(2521, 2)","(841, 2)",0.7602813914510815,0.7740740740740741,"['detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",11,"(2521, 2)",0.7583387528887531,0.015422122254925964,0.7375991097510084,0.7772991994649832,"[0.749882075471698, 0.7375991097510084, 0.7517162471395881, 0.7772991994649832, 0.7751971326164875]"
12,davincis22,12,"(2521, 2)","(841, 2)",0.7650757636220598,0.7801994301994302,"['exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo']",12,"(2521, 2)",0.7595368923082189,0.015510501930097674,0.7416052302128251,0.78131182650165,"[0.7558842832944912, 0.7416052302128251, 0.7454089851440844, 0.7734741363880437, 0.78131182650165]"
13,davincis22,13,"(2521, 2)","(841, 2)",0.761428642703901,0.771937321937322,"['meoffendes21', 'metwo22', 'haha18']",13,"(2521, 2)",0.7571737542248471,0.016976366473905612,0.7397025171624714,0.7814927510291749,"[0.7497797841885048, 0.7397025171624714, 0.7418022533130532, 0.7814927510291749, 0.7730914654310314]"
14,davincis22,14,"(2521, 2)","(841, 2)",0.7624700445053064,0.7698005698005699,"['exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",14,"(2521, 2)",0.756768833967724,0.014640229833378742,0.7397025171624714,0.7755689498878799,"[0.7557883066180721, 0.7397025171624714, 0.7418022533130532, 0.7755689498878799, 0.7709821428571428]"
15,davincis22,15,"(2521, 2)","(841, 2)",0.761323850501357,0.7679487179487179,"['detoxis21_aggressiveness', 'exist21', 'misogyny_centrogeo', 'metwo22']",15,"(2521, 2)",0.7547882196339932,0.015977112530451244,0.7356979405034325,0.7774834437086093,"[0.749882075471698, 0.7356979405034325, 0.7418022533130532, 0.7774834437086093, 0.7690753851731735]"
16,davincis22,16,"(2521, 2)","(841, 2)",0.7624700445053064,0.7753561253561254,"['haha21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",16,"(2521, 2)",0.7567295579960487,0.013255960364164867,0.7398967844382691,0.7767018580238291,"[0.7557883066180721, 0.745805319153161, 0.7398967844382691, 0.7654555217469126, 0.7767018580238291]"
17,davincis22,17,"(2521, 2)","(841, 2)",0.7624700445053064,0.7737891737891738,"['exist21', 'metwo22']",17,"(2521, 2)",0.7591847139789784,0.015562977018158968,0.7397025171624714,0.777660314369175,"[0.7598536445417353, 0.7397025171624714, 0.7437070938215103, 0.777660314369175, 0.7749999999999999]"
18,davincis22,18,"(2521, 2)","(841, 2)",0.7661213610440433,0.7698005698005699,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'haha18']",18,"(2521, 2)",0.7574563227939471,0.015527557171155764,0.7373903705029532,0.7795766472113106,"[0.7518173847744634, 0.7373903705029532, 0.747515068623865, 0.7795766472113106, 0.7709821428571428]"
19,davincis22,19,"(2521, 2)","(841, 2)",0.7649739360549339,0.7679487179487179,"['detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",19,"(2521, 2)",0.758658100502584,0.015558960059515202,0.7356979405034325,0.7813118265016501,"[0.7558842832944912, 0.7356979405034325, 0.7513210670401732, 0.7813118265016501, 0.7690753851731735]"
20,davincis22,20,"(2521, 2)","(841, 2)",0.7637226057727001,0.7735042735042735,"['haha21', 'misogyny_centrogeo', 'metwo22']",20,"(2521, 2)",0.7568041014333683,0.014650933184700251,0.7379906425229472,0.774795333769529,"[0.7557883066180721, 0.7437070938215103, 0.7379906425229472, 0.7717391304347827, 0.774795333769529]"
21,davincis22,21,"(2521, 2)","(841, 2)",0.761428642703901,0.7698005698005699,"['detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress', 'metwo22', 'haha18']",21,"(2521, 2)",0.7574821458982635,0.014078394057140956,0.7435073713004342,0.7772991994649832,"[0.7519149220472472, 0.7437070938215103, 0.7435073713004342, 0.7772991994649832, 0.7709821428571428]"
22,davincis22,22,"(2521, 2)","(841, 2)",0.7649739360549339,0.7645299145299145,"['detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",22,"(2521, 2)",0.7587356682158555,0.014407633008902939,0.7375991097510084,0.7813118265016501,"[0.7558842832944912, 0.7375991097510084, 0.7534275997852157, 0.7813118265016501, 0.7654555217469123]"
23,davincis22,23,"(2521, 2)","(841, 2)",0.761323850501357,0.7679487179487179,"['detoxis21_aggressiveness', 'exist21', 'misogyny_centrogeo', 'metwo22', 'haha18']",23,"(2521, 2)",0.7555834930873176,0.017708951963934298,0.7356979405034325,0.7814927510291749,"[0.7538522012578617, 0.7356979405034325, 0.7377991874729456, 0.7814927510291749, 0.7690753851731735]"
24,davincis22,24,"(2521, 2)","(841, 2)",0.7637226057727001,0.7682336182336182,"['exist21', 'meoffendes21', 'misogyny_centrogeo', 'metwo22', 'haha18']",24,"(2521, 2)",0.7545191399736767,0.015382190953084983,0.7377991874729456,0.7757437070938216,"[0.749882075471698, 0.7377991874729456, 0.7398967844382691, 0.7757437070938216, 0.7692739453916493]"
25,davincis22,25,"(2521, 2)","(841, 2)",0.7649739360549339,0.7801994301994302,"['mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",25,"(2521, 2)",0.7595064538006822,0.01619657176886102,0.7397025171624714,0.78131182650165,"[0.7538522012578617, 0.7397025171624714, 0.7470967741935484, 0.7755689498878799, 0.78131182650165]"
26,davincis22,26,"(2521, 2)","(841, 2)",0.7685201163153863,0.7725071225071225,"['detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress']",26,"(2521, 2)",0.7599571714889762,0.016092755103408185,0.7394996739770034,0.7834086712930541,"[0.7497797841885048, 0.7394996739770034, 0.7536235915982751, 0.7834086712930541, 0.7734741363880436]"
27,davincis22,27,"(2521, 2)","(841, 2)",0.7636160774796292,0.7722222222222221,"['detoxis21_aggressiveness', 'mexa3t18_aggress', 'misogyny_centrogeo']",27,"(2521, 2)",0.7602654722501925,0.014510559630332886,0.7394996739770034,0.779397720761444,"[0.7578223270440252, 0.7394996739770034, 0.7513210670401732, 0.779397720761444, 0.773286572428316]"
28,davincis22,28,"(2521, 2)","(841, 2)",0.7696679219445395,0.7722222222222221,"['detoxis21_aggressiveness', 'exist21', 'haha21']",28,"(2521, 2)",0.7587560175537489,0.01405040781358322,0.7416052302128251,0.7774834437086093,"[0.749882075471698, 0.7416052302128251, 0.7515227659472955, 0.7774834437086093, 0.773286572428316]"
29,davincis22,29,"(2521, 2)","(841, 2)",0.7697703863395271,0.7722222222222221,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21']",29,"(2521, 2)",0.7575219885204367,0.013866471620100988,0.7375991097510084,0.7732865724283162,"[0.7519149220472472, 0.7375991097510084, 0.7515227659472955, 0.7732865724283162, 0.773286572428316]"
30,davincis22,30,"(2521, 2)","(841, 2)",0.7624700445053064,0.771937321937322,"['mexa3t18_aggress', 'metwo22', 'haha18']",30,"(2521, 2)",0.7587928511152093,0.015352919436019394,0.7397025171624714,0.7795766472113106,"[0.7557883066180721, 0.745805319153161, 0.7397025171624714, 0.7795766472113106, 0.7730914654310314]"
31,davincis22,31,"(2521, 2)","(841, 2)",0.7696679219445395,0.7722222222222221,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",31,"(2521, 2)",0.7588104083673783,0.01296279509519165,0.7375991097510084,0.773286572428316,"[0.7558842832944912, 0.7375991097510084, 0.755720823798627, 0.7715612525644493, 0.773286572428316]"
32,davincis22,32,"(2521, 2)","(841, 2)",0.7649739360549339,0.7645299145299145,"['detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",32,"(2521, 2)",0.7587356682158555,0.014407633008902939,0.7375991097510084,0.7813118265016501,"[0.7558842832944912, 0.7375991097510084, 0.7534275997852157, 0.7813118265016501, 0.7654555217469123]"
33,davincis22,33,"(2521, 2)","(841, 2)",0.7637226057727001,0.77008547008547,"['exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22', 'haha18']",33,"(2521, 2)",0.7571202831650332,0.013599739391573867,0.7435073713004342,0.7753867702298338,"[0.7518173847744634, 0.7437070938215103, 0.7435073713004342, 0.7753867702298338, 0.7711827956989248]"
34,davincis22,34,"(2521, 2)","(841, 2)",0.7625757109126373,0.7737891737891738,"['meoffendes21', 'mexa3t18_aggress', 'metwo22', 'haha18']",34,"(2521, 2)",0.7607006440185244,0.014990360242168098,0.7437070938215103,0.7814927510291749,"[0.7557883066180721, 0.7437070938215103, 0.747515068623865, 0.7814927510291749, 0.7749999999999999]"
35,davincis22,35,"(2521, 2)","(841, 2)",0.761428642703901,0.7698005698005699,"['detoxis21_aggressiveness', 'haha21', 'metwo22', 'haha18']",35,"(2521, 2)",0.7575214219400339,0.015068889270568287,0.7416052302128251,0.779397720761444,"[0.7519149220472472, 0.7437070938215103, 0.7416052302128251, 0.779397720761444, 0.7709821428571428]"
36,davincis22,36,"(2521, 2)","(841, 2)",0.7624700445053064,0.7737891737891738,"['exist21', 'mexa3t18_aggress', 'metwo22']",36,"(2521, 2)",0.7599495275232662,0.014632402443512249,0.7416052302128251,0.7774834437086093,"[0.7598536445417353, 0.7416052302128251, 0.745805319153161, 0.7774834437086093, 0.7749999999999999]"
37,davincis22,37,"(2521, 2)","(841, 2)",0.7687206560226845,0.7759259259259259,"['exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress']",37,"(2521, 2)",0.7578805998000887,0.016306544255386347,0.7375991097510084,0.7772991994649832,"[0.749882075471698, 0.7375991097510084, 0.747515068623865, 0.7772991994649832, 0.7771075456888892]"
38,davincis22,38,"(2521, 2)","(841, 2)",0.7649739360549339,0.7737891737891738,"['exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",38,"(2521, 2)",0.75795212523223,0.011792263876964564,0.7437070938215103,0.7749999999999999,"[0.7557883066180721, 0.7437070938215103, 0.7477116704805492, 0.7675535552410184, 0.7749999999999999]"
39,davincis22,39,"(2521, 2)","(841, 2)",0.7625757109126373,0.7698005698005699,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'metwo22', 'haha18']",39,"(2521, 2)",0.7570752234930316,0.015583024331429765,0.7375991097510084,0.779397720761444,"[0.749882075471698, 0.7375991097510084, 0.747515068623865, 0.779397720761444, 0.7709821428571428]"
40,davincis22,40,"(2521, 2)","(841, 2)",0.7599611827834228,0.77008547008547,"['exist21', 'metwo22', 'haha18']",40,"(2521, 2)",0.7575791607610292,0.015263955705400588,0.7377991874729456,0.7774834437086093,"[0.7577232831031554, 0.7377991874729456, 0.7437070938215103, 0.7774834437086093, 0.7711827956989248]"
41,davincis22,41,"(2521, 2)","(841, 2)",0.7660159142564857,0.778062678062678,"['exist21', 'meoffendes21', 'misogyny_centrogeo']",41,"(2521, 2)",0.757549410643257,0.016804390549976213,0.7356979405034325,0.7792114695340502,"[0.7558842832944912, 0.7356979405034325, 0.743299165976953, 0.7736541939073585, 0.7792114695340502]"
42,davincis22,42,"(2521, 2)","(841, 2)",0.7599611827834228,0.77008547008547,"['exist21', 'mexa3t18_aggress', 'metwo22', 'haha18']",42,"(2521, 2)",0.7579792099954876,0.014728038306936505,0.7416052302128251,0.7774834437086093,"[0.7578223270440252, 0.7418022533130532, 0.7416052302128251, 0.7774834437086093, 0.7711827956989248]"
43,davincis22,43,"(2521, 2)","(841, 2)",0.7602813914510815,0.7740740740740741,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",43,"(2521, 2)",0.7580122616403144,0.013678145489880868,0.7416052302128251,0.7751971326164875,"[0.749976423990947, 0.7416052302128251, 0.7498083849932686, 0.7734741363880437, 0.7751971326164875]"
44,davincis22,44,"(2521, 2)","(841, 2)",0.7648693369850508,0.7737891737891738,"['exist21', 'haha21', 'mexa3t18_aggress', 'metwo22']",44,"(2521, 2)",0.7583794145073248,0.013253508709216977,0.7418022533130532,0.7749999999999999,"[0.7579136803721866, 0.745805319153161, 0.7418022533130532, 0.7713758196982238, 0.7749999999999999]"
45,davincis22,45,"(2521, 2)","(841, 2)",0.7650757636220598,0.7764957264957264,"['exist21', 'mexa3t18_aggress', 'haha18']",45,"(2521, 2)",0.7615888910656949,0.016511698618607035,0.7397025171624714,0.7837528604118993,"[0.7556845670053218, 0.7397025171624714, 0.7513210670401732, 0.7837528604118993, 0.7774834437086092]"
46,davincis22,46,"(2521, 2)","(841, 2)",0.7636160774796292,0.7703703703703704,"['detoxis21_aggressiveness', 'exist21', 'meoffendes21', 'misogyny_centrogeo']",46,"(2521, 2)",0.7591706546273211,0.016256249971628202,0.7375991097510084,0.7834086712930541,"[0.7538522012578617, 0.7375991097510084, 0.7496174711364585, 0.7834086712930541, 0.7713758196982237]"
47,davincis22,47,"(2521, 2)","(841, 2)",0.761323850501357,0.7679487179487179,"['detoxis21_aggressiveness', 'misogyny_centrogeo', 'metwo22', 'haha18']",47,"(2521, 2)",0.75518857148345,0.017456802558385345,0.7375991097510084,0.7814927510291749,"[0.749976423990947, 0.7375991097510084, 0.7377991874729456, 0.7814927510291749, 0.7690753851731735]"
48,davincis22,48,"(2521, 2)","(841, 2)",0.761323850501357,0.7698005698005699,"['detoxis21_aggressiveness', 'meoffendes21', 'metwo22', 'haha18']",48,"(2521, 2)",0.7586634451180266,0.014008539796150389,0.7435073713004342,0.779397720761444,"[0.7519149220472472, 0.7435073713004342, 0.747515068623865, 0.779397720761444, 0.7709821428571428]"
49,davincis22,49,"(2521, 2)","(841, 2)",0.7696679219445395,0.7740740740740741,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21']",49,"(2521, 2)",0.7567351468474275,0.014641665019728752,0.7356979405034325,0.7751971326164875,"[0.749882075471698, 0.7356979405034325, 0.7515227659472955, 0.7713758196982238, 0.7751971326164875]"
50,davincis22,50,"(2521, 2)","(841, 2)",0.7649739360549339,0.7817663817663818,[],50,"(2521, 2)",0.7614157560549873,0.017655763024036143,0.7356979405034325,0.7830357142857143,"[0.7536430302458061, 0.7356979405034325, 0.7551254480286738, 0.7795766472113106, 0.7830357142857143]"
51,meoffendes21,0,"(3795, 2)","(1265, 2)",0.7394035623409669,0.7343828264758497,"['detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress', 'metwo22', 'haha18']",0,"(3795, 2)",0.7571846563935086,0.006564596879841944,0.7483667847304212,0.7651193633952253,"[0.7587459063764207, 0.7651193633952253, 0.7508419555252952, 0.7628492719401809, 0.7483667847304212]"
52,meoffendes21,1,"(3795, 2)","(1265, 2)",0.7501992993439578,0.7304606440071557,"['davincis22', 'mexa3t18_aggress', 'haha18']",1,"(3795, 2)",0.754816840233185,0.005696483874165618,0.7467993966234118,0.761034510107407,"[0.7587459063764207, 0.7491911460080096, 0.7583132420506755, 0.761034510107407, 0.7467993966234118]"
53,meoffendes21,2,"(3795, 2)","(1265, 2)",0.7556955810147299,0.697227191413238,"['detoxis21_aggressiveness', 'haha21', 'misogyny_centrogeo']",2,"(3795, 2)",0.7310720031811859,0.01250333885194931,0.7099579168479215,0.7433464613915741,"[0.7252152641878669, 0.733788370068508, 0.7433464613915741, 0.7430520034100596, 0.7099579168479215]"
54,meoffendes21,3,"(3795, 2)","(1265, 2)",0.7510528594481836,0.690438282647585,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'metwo22']",3,"(3795, 2)",0.7309558743736151,0.015348452305817425,0.7026612606679948,0.7495267042987408,"[0.7334358688675475, 0.7346948966343753, 0.7344606413994169, 0.7495267042987408, 0.7026612606679948]"
55,meoffendes21,4,"(3795, 2)","(1265, 2)",0.7526236881559221,0.7402772808586762,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'mexa3t18_aggress', 'metwo22']",4,"(3795, 2)",0.7582930035224693,0.006822884490762245,0.7479792805100183,0.7669545192861256,"[0.7479792805100183, 0.7580562659846548, 0.764213615247854, 0.7669545192861256, 0.7542613365836934]"
56,meoffendes21,5,"(3795, 2)","(1265, 2)",0.7561856040560053,0.697227191413238,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21']",5,"(3795, 2)",0.7286183092909402,0.010276917456850772,0.7099579168479215,0.7406451804603621,"[0.7344726004096729, 0.7284409316429852, 0.7295749170937594, 0.7406451804603621, 0.7099579168479215]"
57,meoffendes21,6,"(3795, 2)","(1265, 2)",0.7508845672077377,0.7386717352415026,"['davincis22', 'exist21', 'haha21', 'mexa3t18_aggress', 'metwo22', 'haha18']",6,"(3795, 2)",0.7590851403344023,0.00559410166487211,0.753331166720832,0.769712001541129,"[0.7569586495631726, 0.7566779774704572, 0.7587459063764207, 0.769712001541129, 0.753331166720832]"
58,meoffendes21,7,"(3795, 2)","(1265, 2)",0.7453108357363676,0.7504606440071556,"['davincis22', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",7,"(3795, 2)",0.7612262966249905,0.005109329241411684,0.7556802424626601,0.769216404063427,"[0.7573861820174437, 0.7556802424626601, 0.7587459063764207, 0.769216404063427, 0.7651027482050012]"
59,meoffendes21,8,"(3795, 2)","(1265, 2)",0.748639282264481,0.7402772808586762,"['davincis22', 'exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",8,"(3795, 2)",0.7611948424705927,0.006238868802235474,0.7542613365836934,0.7724864143572685,"[0.7573861820174437, 0.7594390079632344, 0.7624012714313234, 0.7724864143572685, 0.7542613365836934]"
60,meoffendes21,9,"(3795, 2)","(1265, 2)",0.754609977634762,0.6931216457960644,"['davincis22', 'exist21']",9,"(3795, 2)",0.7320331736706704,0.013836130426481725,0.7064340830416369,0.7478324641861311,"[0.7321211007754937, 0.7384849695395985, 0.7352932508104921, 0.7478324641861311, 0.7064340830416369]"
61,meoffendes21,10,"(3795, 2)","(1265, 2)",0.748143326499052,0.7420661896243291,"['detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress']",10,"(3795, 2)",0.7607152713333727,0.006313250044779279,0.7523891767415083,0.7683311662873333,"[0.7523891767415083, 0.7580562659846548, 0.7683311662873333, 0.7678410980901946, 0.7569586495631726]"
62,meoffendes21,11,"(3795, 2)","(1265, 2)",0.748842637430752,0.7461717352415027,"['davincis22', 'detoxis21_aggressiveness', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",11,"(3795, 2)",0.7611620046997221,0.004167644689096648,0.7566779774704572,0.7678410980901946,"[0.7573861820174437, 0.7566779774704572, 0.7637721755368814, 0.7678410980901946, 0.7601325903836329]"
63,meoffendes21,12,"(3795, 2)","(1265, 2)",0.7491316640885731,0.7409883720930233,"['exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo']",12,"(3795, 2)",0.7592722990874738,0.005795846468516999,0.7527848348641782,0.7679101869648786,"[0.7527848348641782, 0.7580562659846548, 0.7637721755368814, 0.7679101869648786, 0.7538380320867768]"
64,meoffendes21,13,"(3795, 2)","(1265, 2)",0.7494844517184942,0.6920438282647585,"['metwo22', 'haha18']",13,"(3795, 2)",0.7292608845366144,0.016280414547693967,0.7037974319869182,0.7539345711759504,"[0.7228032677992358, 0.7326415022617554, 0.7331276494592132, 0.7539345711759504, 0.7037974319869182]"
65,meoffendes21,14,"(3795, 2)","(1265, 2)",0.7447587778767804,0.7434883720930232,"['davincis22', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",14,"(3795, 2)",0.7578008947050943,0.004252209574897801,0.7519874065328611,0.7637721755368814,"[0.7519874065328611, 0.7556802424626601, 0.76147769247133, 0.7637721755368814, 0.7560869565217392]"
66,meoffendes21,15,"(3795, 2)","(1265, 2)",0.7563672178786749,0.7022271914132379,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'misogyny_centrogeo', 'metwo22']",15,"(3795, 2)",0.7340439706062433,0.009819867025072098,0.7147005939996696,0.7414070753294885,"[0.7360770343712385, 0.7387342115644089, 0.739300937766411, 0.7414070753294885, 0.7147005939996696]"
67,meoffendes21,16,"(3795, 2)","(1265, 2)",0.7483535713592578,0.7459883720930232,"['haha21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",16,"(3795, 2)",0.7609142139847695,0.004901907085922862,0.755090541321518,0.7674346224277825,"[0.755090541321518, 0.7576628352490422, 0.7660566364862261, 0.7674346224277825, 0.758326434439279]"
68,meoffendes21,17,"(3795, 2)","(1265, 2)",0.754609977634762,0.6906216457960643,"['davincis22', 'exist21', 'metwo22']",17,"(3795, 2)",0.7318207459952766,0.014869621771762341,0.70402189577707,0.7478324641861311,"[0.7321211007754937, 0.7398350184271958, 0.7352932508104921, 0.7478324641861311, 0.70402189577707]"
69,meoffendes21,18,"(3795, 2)","(1265, 2)",0.7502680687337244,0.6852549194991056,"['detoxis21_aggressiveness', 'haha21', 'haha18']",18,"(3795, 2)",0.7277058955625757,0.017661424156998798,0.6965286573117505,0.7495267042987408,"[0.7241084585912172, 0.731479242651382, 0.7368864149597878, 0.7495267042987408, 0.6965286573117505]"
70,meoffendes21,19,"(3795, 2)","(1265, 2)",0.7463615735216447,0.7486717352415027,"['detoxis21_aggressiveness', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",19,"(3795, 2)",0.758243162951693,0.00879326551288743,0.7448006003430532,0.769712001541129,"[0.7448006003430532, 0.7519214769620854, 0.7624012714313234, 0.769712001541129, 0.7623804644808743]"
71,meoffendes21,20,"(3795, 2)","(1265, 2)",0.757461362295736,0.6997271914132379,"['davincis22', 'haha21', 'misogyny_centrogeo', 'metwo22']",20,"(3795, 2)",0.7310246587284943,0.009401817371693284,0.7123344847438111,0.7368864149597878,"[0.7360770343712385, 0.733788370068508, 0.7360369894991255, 0.7368864149597878, 0.7123344847438111]"
72,meoffendes21,21,"(3795, 2)","(1265, 2)",0.7440313808092407,0.7361717352415027,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress', 'metwo22', 'haha18']",21,"(3795, 2)",0.758469721202723,0.00442401867554597,0.7510444673755079,0.764213615247854,"[0.7573861820174437, 0.7613910993221338, 0.7583132420506755, 0.764213615247854, 0.7510444673755079]"
73,meoffendes21,22,"(3795, 2)","(1265, 2)",0.7473647806094614,0.7504606440071556,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",22,"(3795, 2)",0.7578809463104783,0.010369394368009733,0.7434594949482669,0.7719794943772967,"[0.7434594949482669, 0.7491911460080096, 0.7596718480138169, 0.7719794943772967, 0.7651027482050012]"
74,meoffendes21,23,"(3795, 2)","(1265, 2)",0.7499869329726834,0.7022271914132379,"['detoxis21_aggressiveness', 'exist21', 'misogyny_centrogeo', 'metwo22', 'haha18']",23,"(3795, 2)",0.7366373652551828,0.013415224150827153,0.7147005939996696,0.7568582911060633,"[0.7376863138234379, 0.7349201124631592, 0.7390215148835839, 0.7568582911060633, 0.7147005939996696]"
75,meoffendes21,24,"(3795, 2)","(1265, 2)",0.7484236745499241,0.7015161001788909,"['davincis22', 'exist21', 'misogyny_centrogeo', 'metwo22', 'haha18']",24,"(3795, 2)",0.7335020514421984,0.010336510977727741,0.7148815257175882,0.7461457898475894,"[0.7360770343712385, 0.732445008460237, 0.7379608988143385, 0.7461457898475894, 0.7148815257175882]"
