,dataset,combina_1,train.shape,test.shape,f1,recall,combinations,combina_2,train.shape,mean,std,min,max,scores_kfold
21,detoxis21_toxicity,21,"(2770, 2)","(693, 2)",0.6973791117615766,0.6913913943085285,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress', 'metwo22', 'haha18']",21,"(2770, 2)",0.7052903248522153,0.017164285435228393,0.6903490249658426,0.7377408814326456,"[0.6903490249658426, 0.7048917713570282, 0.7377408814326456, 0.6917232130346884, 0.7017467334708714]"
22,detoxis21_toxicity,22,"(2770, 2)","(693, 2)",0.6874302670623145,0.6791808127759402,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",22,"(2770, 2)",0.7048405395112642,0.020842534231362127,0.6876591740640079,0.7436469285269978,"[0.6891723167859908, 0.7091999206802833, 0.7436469285269978, 0.694524357499041, 0.6876591740640079]"
23,detoxis21_toxicity,23,"(2770, 2)","(693, 2)",0.6937109797829291,0.6711594224016086,"['detoxis21_aggressiveness', 'exist21', 'misogyny_centrogeo', 'metwo22', 'haha18']",23,"(2770, 2)",0.7015736474473282,0.021336730517755437,0.6795184490306442,0.7402601330913492,"[0.6865672224151453, 0.7065357949676716, 0.7402601330913492, 0.6949866377318303, 0.6795184490306442]"
24,detoxis21_toxicity,24,"(2770, 2)","(693, 2)",0.6861280808931958,0.6657098311209547,"['davincis22', 'exist21', 'meoffendes21', 'misogyny_centrogeo', 'metwo22', 'haha18']",24,"(2770, 2)",0.6915235191434214,0.012346926733632546,0.6731461930195006,0.7065357949676716,"[0.6815791131267321, 0.6957620071234683, 0.7065357949676716, 0.7005944874797334, 0.6731461930195006]"
25,detoxis21_toxicity,25,"(2770, 2)","(693, 2)",0.6931322431632924,0.6751446181643329,"['mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",25,"(2770, 2)",0.68967212170408,0.011250919408834261,0.6792354060913706,0.7107490615293737,"[0.6792354060913706, 0.6914157500823749, 0.7107490615293737, 0.6836093660765278, 0.6833510247407529]"
26,detoxis21_toxicity,26,"(2770, 2)","(693, 2)",0.6980820105820106,0.6792318116248234,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress']",26,"(2770, 2)",0.7022175211315117,0.02043151450286008,0.6827232360001882,0.7403058479981557,"[0.6827232360001882, 0.7048917713570282, 0.7403058479981557, 0.6949866377318303, 0.6881801125703565]"
27,detoxis21_toxicity,27,"(2770, 2)","(693, 2)",0.6944444444444444,0.6804922117472205,"['davincis22', 'detoxis21_aggressiveness', 'mexa3t18_aggress', 'misogyny_centrogeo']",27,"(2770, 2)",0.7043935100808543,0.020837670578446453,0.6886845466155811,0.7445301930295928,"[0.6886845466155811, 0.7038600653163787, 0.7445301930295928, 0.6961588502572109, 0.6887338951855081]"
28,detoxis21_toxicity,28,"(2770, 2)","(693, 2)",0.6937109797829291,0.6752976147109823,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21']",28,"(2770, 2)",0.700082943059207,0.01795453694963013,0.6847944620928359,0.7343997321319858,"[0.697904494819662, 0.6968417761100687, 0.7343997321319858, 0.6864742501414827, 0.6847944620928359]"
29,detoxis21_toxicity,29,"(2770, 2)","(693, 2)",0.6902958076186423,0.6793338093225896,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21']",29,"(2770, 2)",0.7060025635421987,0.02359155175055011,0.6891723167859908,0.7521745613599086,"[0.6908904331404536, 0.7032511489255993, 0.7521745613599086, 0.694524357499041, 0.6891723167859908]"
30,detoxis21_toxicity,30,"(2770, 2)","(693, 2)",0.7003953853369422,0.68064520829387,"['mexa3t18_aggress', 'metwo22', 'haha18']",30,"(2770, 2)",0.6931199383380757,0.013050586462550088,0.6778375564746022,0.7173588654767522,"[0.6914157500823749, 0.6886845466155811, 0.7173588654767522, 0.6778375564746022, 0.6903029730410684]"
31,detoxis21_toxicity,31,"(2770, 2)","(693, 2)",0.6976697169610556,0.6764560171356132,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",31,"(2770, 2)",0.7078511650632967,0.02347016387827808,0.6844405696018601,0.7513608064720301,"[0.6903029730410684, 0.7075518569121848, 0.7513608064720301, 0.7055996192893401, 0.6844405696018601]"
32,detoxis21_toxicity,32,"(2770, 2)","(693, 2)",0.6874302670623145,0.6751446181643329,"['detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",32,"(2770, 2)",0.7045476655180244,0.019636911984210907,0.6833510247407529,0.7394444191585878,"[0.6903029730410684, 0.7102005231037489, 0.7394444191585878, 0.6994393875459644, 0.6833510247407529]"
33,detoxis21_toxicity,33,"(2770, 2)","(693, 2)",0.6950276770376026,0.6725218202217721,"['exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22', 'haha18']",33,"(2770, 2)",0.6966872784140025,0.014512554388306,0.6811192425612893,0.724188112745098,"[0.6946649029982364, 0.6925109443402127, 0.724188112745098, 0.6909531894251759, 0.6811192425612893]"
34,detoxis21_toxicity,34,"(2770, 2)","(693, 2)",0.6957593856879596,0.6712104212504918,"['davincis22', 'meoffendes21', 'mexa3t18_aggress', 'metwo22', 'haha18']",34,"(2770, 2)",0.6894358250502712,0.007566557536649073,0.6799764220453877,0.702627869707092,"[0.6914157500823749, 0.6854577562679385, 0.702627869707092, 0.6877013271485632, 0.6799764220453877]"
35,detoxis21_toxicity,35,"(2770, 2)","(693, 2)",0.6997209951174146,0.6767110113800289,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'metwo22', 'haha18']",35,"(2770, 2)",0.6998537377085471,0.015299936348664207,0.6868561420269088,0.7293145832379033,"[0.6930272207691563, 0.6995368545910703, 0.7293145832379033, 0.6905338879176964, 0.6868561420269088]"
36,detoxis21_toxicity,36,"(2770, 2)","(693, 2)",0.6997209951174146,0.672470821372889,"['exist21', 'mexa3t18_aggress', 'metwo22']",36,"(2770, 2)",0.6890036548262269,0.014673848292952481,0.6733317880336875,0.7164190018743241,"[0.6886845466155811, 0.6859410430839001, 0.7164190018743241, 0.6733317880336875, 0.6806418945236425]"
37,detoxis21_toxicity,37,"(2770, 2)","(693, 2)",0.6931322431632924,0.6657098311209547,"['exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress']",37,"(2770, 2)",0.6904930867029551,0.014781557595669062,0.6731461930195006,0.7175362230610008,"[0.6864072327977612, 0.6914157500823749, 0.7175362230610008, 0.6839600345541376, 0.6731461930195006]"
38,detoxis21_toxicity,38,"(2770, 2)","(693, 2)",0.6910860534124629,0.6818546095673841,"['davincis22', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",38,"(2770, 2)",0.693750032181257,0.008922310560289009,0.6843304843304844,0.7085518884711197,"[0.6843304843304844, 0.6865672224151453, 0.7085518884711197, 0.6989515407236926, 0.6903490249658426]"
39,detoxis21_toxicity,39,"(2770, 2)","(693, 2)",0.7033829342013485,0.6766090136822626,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'metwo22', 'haha18']",39,"(2770, 2)",0.7028466521129564,0.020802880869825707,0.6859410430839001,0.7428603212232106,"[0.6876591740640079, 0.7016138719364526, 0.7428603212232106, 0.6961588502572109, 0.6859410430839001]"
40,detoxis21_toxicity,40,"(2770, 2)","(693, 2)",0.6973791117615766,0.6739352168908188,"['exist21', 'metwo22', 'haha18']",40,"(2770, 2)",0.688944076355573,0.013991037666352834,0.671737012987013,0.7140475707998944,"[0.6849575445976475, 0.6907931456257645, 0.7140475707998944, 0.671737012987013, 0.6831851077675455]"
41,detoxis21_toxicity,41,"(2770, 2)","(693, 2)",0.6910860534124629,0.6643474333007912,"['davincis22', 'exist21', 'meoffendes21', 'misogyny_centrogeo']",41,"(2770, 2)",0.6901074037217204,0.01144487180810081,0.6715605928509154,0.7062475985552908,"[0.6852410296752764, 0.6941347836812367, 0.7062475985552908, 0.6933530138458823, 0.6715605928509154]"
42,detoxis21_toxicity,42,"(2770, 2)","(693, 2)",0.6957593856879596,0.675195617013216,"['exist21', 'mexa3t18_aggress', 'metwo22', 'haha18']",42,"(2770, 2)",0.6907332770532909,0.013690144889873794,0.6733317880336875,0.7147621609160071,"[0.6930386089006778, 0.6886845466155811, 0.7147621609160071, 0.6733317880336875, 0.6838492808005003]"
43,detoxis21_toxicity,43,"(2770, 2)","(693, 2)",0.6987020423744988,0.684528406358828,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",43,"(2770, 2)",0.7067167487092337,0.021174446738497166,0.6892731946716522,0.7479382290754626,"[0.6892731946716522, 0.7016138719364526, 0.7479382290754626, 0.7017312270934448, 0.6930272207691563]"
44,detoxis21_toxicity,44,"(2770, 2)","(693, 2)",0.6910860534124629,0.6765580148333795,"['exist21', 'haha21', 'mexa3t18_aggress', 'metwo22']",44,"(2770, 2)",0.6954407272284419,0.012163818389993667,0.6854577562679385,0.7191943444044284,"[0.6930386089006778, 0.6914157500823749, 0.7191943444044284, 0.6880971764867896, 0.6854577562679385]"
45,detoxis21_toxicity,45,"(2770, 2)","(693, 2)",0.6967638142501174,0.6725218202217721,"['exist21', 'mexa3t18_aggress', 'haha18']",45,"(2770, 2)",0.689162558514114,0.013674728527112425,0.6762337662337663,0.714971702966901,"[0.6831851077675455, 0.6903029730410684, 0.714971702966901, 0.6762337662337663, 0.6811192425612893]"
46,detoxis21_toxicity,46,"(2770, 2)","(693, 2)",0.6966238148116511,0.6603112386891838,"['detoxis21_aggressiveness', 'exist21', 'meoffendes21', 'misogyny_centrogeo']",46,"(2770, 2)",0.7020818381400209,0.02426486470702136,0.6672672672672673,0.7419518531281833,"[0.6930386089006778, 0.7091999206802833, 0.7419518531281833, 0.6989515407236926, 0.6672672672672673]"
47,detoxis21_toxicity,47,"(2770, 2)","(693, 2)",0.6960590560334805,0.6752466158620991,"['detoxis21_aggressiveness', 'misogyny_centrogeo', 'metwo22', 'haha18']",47,"(2770, 2)",0.7029199026470038,0.019056206323910595,0.6843304843304844,0.7377559483009994,"[0.6881801125703565, 0.7065357949676716, 0.7377559483009994, 0.6977971730655073, 0.6843304843304844]"
48,detoxis21_toxicity,48,"(2770, 2)","(693, 2)",0.7010472437402242,0.6725218202217721,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'metwo22', 'haha18']",48,"(2770, 2)",0.7025707366076013,0.019700723816632022,0.6811192425612893,0.7386156093997321,"[0.6892731946716522, 0.7032511489255993, 0.7386156093997321, 0.7005944874797334, 0.6811192425612893]"
49,detoxis21_toxicity,49,"(2770, 2)","(693, 2)",0.6939827622898489,0.6725728190706552,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21']",49,"(2770, 2)",0.7054517588659535,0.023555741131371148,0.6815791131267321,0.7504618814224422,"[0.6984732973878858, 0.7022201448936667, 0.7504618814224422, 0.694524357499041, 0.6815791131267321]"
50,detoxis21_toxicity,50,"(2770, 2)","(693, 2)",0.6871693121693121,0.671312418948258,[],50,"(2770, 2)",0.6943525940609099,0.017714712494522736,0.6765326746013924,0.7267565676532325,"[0.6968417761100687, 0.6907931456257645, 0.7267565676532325, 0.6765326746013924, 0.6808388063140915]"
