,dataset,combina_1,train.shape,test.shape,f1,recall,combinations,combina_2,train.shape,mean,std,min,max,scores_kfold
0,detoxis21_mockery,0,"(2770, 2)","(693, 2)",0.4849136199276818,0.5082592592592593,"['detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress', 'metwo22', 'haha18']",0,"(2770, 2)",0.48549756292219526,0.008877858443107836,0.47438330170777987,0.4930156263489597,"[0.47488151658767774, 0.4930156263489597, 0.4930156263489597, 0.47438330170777987, 0.4921917436175992]"
1,detoxis21_mockery,1,"(2770, 2)","(693, 2)",0.4849136199276818,0.5082592592592593,"['davincis22', 'meoffendes21', 'mexa3t18_aggress', 'haha18']",1,"(2770, 2)",0.4856645550183461,0.009024346531346712,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.4930156263489597, 0.49385058682971394, 0.47438330170777987, 0.4921917436175992]"
2,detoxis21_mockery,2,"(2770, 2)","(693, 2)",0.4849136199276818,0.5092592592592593,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'misogyny_centrogeo']",2,"(2770, 2)",0.48582933156461816,0.009148687924896003,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.4930156263489597, 0.49385058682971394, 0.47438330170777987, 0.4930156263489597]"
3,detoxis21_mockery,3,"(2770, 2)","(693, 2)",0.4849136199276818,0.5072592592592593,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'metwo22']",3,"(2770, 2)",0.48550186690210084,0.008911840885884327,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.49385058682971394, 0.4930156263489597, 0.47438330170777987, 0.4913783030363731]"
4,detoxis21_mockery,4,"(2770, 2)","(693, 2)",0.4849136199276818,0.5072592592592593,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",4,"(2770, 2)",0.48909863299569845,0.01360949241270041,0.47438330170777987,0.5109994568169473,"[0.47488151658767774, 0.5109994568169473, 0.49385058682971394, 0.47438330170777987, 0.4913783030363731]"
5,detoxis21_mockery,5,"(2770, 2)","(693, 2)",0.4849136199276818,0.5072592592592593,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21']",5,"(2770, 2)",0.48550186690210084,0.008911840885884327,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.4930156263489597, 0.49385058682971394, 0.47438330170777987, 0.4913783030363731]"
6,detoxis21_mockery,6,"(2770, 2)","(693, 2)",0.4849136199276818,0.5072592592592593,"['davincis22', 'exist21', 'haha21', 'mexa3t18_aggress', 'metwo22', 'haha18']",6,"(2770, 2)",0.48533487480595,0.008760371734935107,0.47438330170777987,0.4930156263489597,"[0.47488151658767774, 0.4930156263489597, 0.4930156263489597, 0.47438330170777987, 0.4913783030363731]"
7,detoxis21_mockery,7,"(2770, 2)","(693, 2)",0.4849136199276818,0.5092592592592593,"['davincis22', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",7,"(2770, 2)",0.48582933156461816,0.009148687924896003,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.47438330170777987, 0.49385058682971394, 0.4930156263489597, 0.4930156263489597]"
8,detoxis21_mockery,8,"(2770, 2)","(693, 2)",0.4849136199276818,0.5082592592592593,"['davincis22', 'exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",8,"(2770, 2)",0.4819380900901101,0.009066309875927209,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.47438330170777987, 0.49385058682971394, 0.47438330170777987, 0.4921917436175992]"
9,detoxis21_mockery,9,"(2770, 2)","(693, 2)",0.4849136199276818,0.5082592592592593,"['davincis22', 'exist21', 'meoffendes21']",9,"(2770, 2)",0.4856645550183461,0.009024346531346712,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.4930156263489597, 0.49385058682971394, 0.47438330170777987, 0.4921917436175992]"
10,detoxis21_mockery,10,"(2770, 2)","(693, 2)",0.4849136199276818,0.5092592592592593,"['detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress']",10,"(2770, 2)",0.48582933156461816,0.009148687924896003,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.4930156263489597, 0.49385058682971394, 0.47438330170777987, 0.4930156263489597]"
11,detoxis21_mockery,11,"(2770, 2)","(693, 2)",0.4849136199276818,0.5092592592592593,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",11,"(2770, 2)",0.48582933156461816,0.009148687924896003,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.47438330170777987, 0.49385058682971394, 0.4930156263489597, 0.4930156263489597]"
12,detoxis21_mockery,12,"(2770, 2)","(693, 2)",0.4849136199276818,0.5082592592592593,"['exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo']",12,"(2770, 2)",0.4819380900901101,0.009066309875927209,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.47438330170777987, 0.49385058682971394, 0.47438330170777987, 0.4921917436175992]"
13,detoxis21_mockery,13,"(2770, 2)","(693, 2)",0.4849136199276818,0.5082592592592593,"['meoffendes21', 'metwo22', 'haha18']",13,"(2770, 2)",0.4856645550183461,0.009024346531346712,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.49385058682971394, 0.4930156263489597, 0.47438330170777987, 0.4921917436175992]"
14,detoxis21_mockery,14,"(2770, 2)","(693, 2)",0.4849136199276818,0.5092592592592593,"['davincis22', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",14,"(2770, 2)",0.48193587454023135,0.009048408469866534,0.47438330170777987,0.4930156263489597,"[0.47488151658767774, 0.47438330170777987, 0.4930156263489597, 0.47438330170777987, 0.4930156263489597]"
15,detoxis21_mockery,15,"(2770, 2)","(693, 2)",0.4849136199276818,0.5092592592592593,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'misogyny_centrogeo', 'metwo22']",15,"(2770, 2)",0.4856623394684673,0.009007278375119008,0.47438330170777987,0.4930156263489597,"[0.47488151658767774, 0.4930156263489597, 0.4930156263489597, 0.47438330170777987, 0.4930156263489597]"
16,detoxis21_mockery,16,"(2770, 2)","(693, 2)",0.4849136199276818,0.5092592592592593,"['haha21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",16,"(2770, 2)",0.48193587454023135,0.009048408469866534,0.47438330170777987,0.4930156263489597,"[0.47488151658767774, 0.47438330170777987, 0.4930156263489597, 0.47438330170777987, 0.4930156263489597]"
17,detoxis21_mockery,17,"(2770, 2)","(693, 2)",0.4849136199276818,0.5082592592592593,"['davincis22', 'exist21', 'metwo22']",17,"(2770, 2)",0.4856645550183461,0.009024346531346712,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.49385058682971394, 0.4930156263489597, 0.47438330170777987, 0.4921917436175992]"
18,detoxis21_mockery,18,"(2770, 2)","(693, 2)",0.4849136199276818,0.5092592592592593,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'haha18']",18,"(2770, 2)",0.48582933156461816,0.009148687924896003,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.4930156263489597, 0.49385058682971394, 0.47438330170777987, 0.4930156263489597]"
19,detoxis21_mockery,19,"(2770, 2)","(693, 2)",0.4849136199276818,0.5092592592592593,"['detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",19,"(2770, 2)",0.48582933156461816,0.009148687924896003,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.47438330170777987, 0.49385058682971394, 0.4930156263489597, 0.4930156263489597]"
20,detoxis21_mockery,20,"(2770, 2)","(693, 2)",0.4849136199276818,0.5092592592592593,"['davincis22', 'haha21', 'misogyny_centrogeo', 'metwo22']",20,"(2770, 2)",0.4856623394684673,0.009007278375119008,0.47438330170777987,0.4930156263489597,"[0.47488151658767774, 0.4930156263489597, 0.4930156263489597, 0.47438330170777987, 0.4930156263489597]"
21,detoxis21_mockery,21,"(2770, 2)","(693, 2)",0.4849136199276818,0.5082592592592593,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress', 'metwo22', 'haha18']",21,"(2770, 2)",0.48549756292219526,0.008877858443107836,0.47438330170777987,0.4930156263489597,"[0.47488151658767774, 0.4930156263489597, 0.4930156263489597, 0.47438330170777987, 0.4921917436175992]"
22,detoxis21_mockery,22,"(2770, 2)","(693, 2)",0.4849136199276818,0.5082592592592593,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",22,"(2770, 2)",0.4819380900901101,0.009066309875927209,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.47438330170777987, 0.49385058682971394, 0.47438330170777987, 0.4921917436175992]"
23,detoxis21_mockery,23,"(2770, 2)","(693, 2)",0.4849136199276818,0.5092592592592593,"['detoxis21_aggressiveness', 'exist21', 'misogyny_centrogeo', 'metwo22', 'haha18']",23,"(2770, 2)",0.4856623394684673,0.009007278375119008,0.47438330170777987,0.4930156263489597,"[0.47488151658767774, 0.4930156263489597, 0.4930156263489597, 0.47438330170777987, 0.4930156263489597]"
24,detoxis21_mockery,24,"(2770, 2)","(693, 2)",0.4849136199276818,0.5082592592592593,"['davincis22', 'exist21', 'meoffendes21', 'misogyny_centrogeo', 'metwo22', 'haha18']",24,"(2770, 2)",0.48939101994658196,0.007273692607374768,0.47488151658767774,0.49385058682971394,"[0.47488151658767774, 0.4930156263489597, 0.49385058682971394, 0.4930156263489597, 0.4921917436175992]"
25,detoxis21_mockery,25,"(2770, 2)","(693, 2)",0.4849136199276818,0.5092592592592593,"['mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",25,"(2770, 2)",0.4821028666363822,0.00925665723882014,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.47438330170777987, 0.49385058682971394, 0.47438330170777987, 0.4930156263489597]"
26,detoxis21_mockery,26,"(2770, 2)","(693, 2)",0.4849136199276818,0.5072592592592593,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress']",26,"(2770, 2)",0.48550186690210084,0.008911840885884327,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.4930156263489597, 0.49385058682971394, 0.47438330170777987, 0.4913783030363731]"
27,detoxis21_mockery,27,"(2770, 2)","(693, 2)",0.4849136199276818,0.5092592592592593,"['davincis22', 'detoxis21_aggressiveness', 'mexa3t18_aggress', 'misogyny_centrogeo']",27,"(2770, 2)",0.4821028666363822,0.00925665723882014,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.47438330170777987, 0.49385058682971394, 0.47438330170777987, 0.4930156263489597]"
28,detoxis21_mockery,28,"(2770, 2)","(693, 2)",0.4849136199276818,0.5072592592592593,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21']",28,"(2770, 2)",0.48550186690210084,0.008911840885884327,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.4930156263489597, 0.49385058682971394, 0.47438330170777987, 0.4913783030363731]"
29,detoxis21_mockery,29,"(2770, 2)","(693, 2)",0.4849136199276818,0.5092592592592593,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21']",29,"(2770, 2)",0.4856623394684673,0.009007278375119008,0.47438330170777987,0.4930156263489597,"[0.47488151658767774, 0.4930156263489597, 0.4930156263489597, 0.47438330170777987, 0.4930156263489597]"
30,detoxis21_mockery,30,"(2770, 2)","(693, 2)",0.4849136199276818,0.5092592592592593,"['mexa3t18_aggress', 'metwo22', 'haha18']",30,"(2770, 2)",0.4856623394684673,0.009007278375119008,0.47438330170777987,0.4930156263489597,"[0.47488151658767774, 0.4930156263489597, 0.4930156263489597, 0.47438330170777987, 0.4930156263489597]"
31,detoxis21_mockery,31,"(2770, 2)","(693, 2)",0.4980901451489687,0.5092592592592593,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",31,"(2770, 2)",0.48582933156461816,0.009148687924896003,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.47438330170777987, 0.49385058682971394, 0.4930156263489597, 0.4930156263489597]"
32,detoxis21_mockery,32,"(2770, 2)","(693, 2)",0.4849136199276818,0.5092592592592593,"['detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",32,"(2770, 2)",0.4821028666363822,0.00925665723882014,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.47438330170777987, 0.49385058682971394, 0.47438330170777987, 0.4930156263489597]"
33,detoxis21_mockery,33,"(2770, 2)","(693, 2)",0.4849136199276818,0.5072592592592593,"['exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22', 'haha18']",33,"(2770, 2)",0.48533487480595,0.008760371734935107,0.47438330170777987,0.4930156263489597,"[0.47488151658767774, 0.4930156263489597, 0.4930156263489597, 0.47438330170777987, 0.4913783030363731]"
34,detoxis21_mockery,34,"(2770, 2)","(693, 2)",0.4849136199276818,0.5082592592592593,"['davincis22', 'meoffendes21', 'mexa3t18_aggress', 'metwo22', 'haha18']",34,"(2770, 2)",0.4856645550183461,0.009024346531346712,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.4930156263489597, 0.49385058682971394, 0.47438330170777987, 0.4921917436175992]"
35,detoxis21_mockery,35,"(2770, 2)","(693, 2)",0.4849136199276818,0.5082592592592593,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'metwo22', 'haha18']",35,"(2770, 2)",0.4856645550183461,0.009024346531346712,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.49385058682971394, 0.4930156263489597, 0.47438330170777987, 0.4921917436175992]"
36,detoxis21_mockery,36,"(2770, 2)","(693, 2)",0.4849136199276818,0.5072592592592593,"['exist21', 'mexa3t18_aggress', 'metwo22']",36,"(2770, 2)",0.48533487480595,0.008760371734935107,0.47438330170777987,0.4930156263489597,"[0.47488151658767774, 0.4930156263489597, 0.4930156263489597, 0.47438330170777987, 0.4913783030363731]"
37,detoxis21_mockery,37,"(2770, 2)","(693, 2)",0.4849136199276818,0.5082592592592593,"['exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress']",37,"(2770, 2)",0.4856645550183461,0.009024346531346712,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.4930156263489597, 0.49385058682971394, 0.47438330170777987, 0.4921917436175992]"
38,detoxis21_mockery,38,"(2770, 2)","(693, 2)",0.4849136199276818,0.5092592592592593,"['davincis22', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",38,"(2770, 2)",0.4895557964928541,0.007344262831253331,0.47488151658767774,0.49385058682971394,"[0.47488151658767774, 0.4930156263489597, 0.49385058682971394, 0.4930156263489597, 0.4930156263489597]"
39,detoxis21_mockery,39,"(2770, 2)","(693, 2)",0.4849136199276818,0.5072592592592593,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'metwo22', 'haha18']",39,"(2770, 2)",0.48550186690210084,0.008911840885884327,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.49385058682971394, 0.4930156263489597, 0.47438330170777987, 0.4913783030363731]"
40,detoxis21_mockery,40,"(2770, 2)","(693, 2)",0.4849136199276818,0.5082592592592593,"['exist21', 'metwo22', 'haha18']",40,"(2770, 2)",0.4856645550183461,0.009024346531346712,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.49385058682971394, 0.4930156263489597, 0.47438330170777987, 0.4921917436175992]"
41,detoxis21_mockery,41,"(2770, 2)","(693, 2)",0.4980901451489687,0.5082592592592593,"['davincis22', 'exist21', 'meoffendes21', 'misogyny_centrogeo']",41,"(2770, 2)",0.48939101994658196,0.007273692607374768,0.47488151658767774,0.49385058682971394,"[0.47488151658767774, 0.4930156263489597, 0.49385058682971394, 0.4930156263489597, 0.4921917436175992]"
42,detoxis21_mockery,42,"(2770, 2)","(693, 2)",0.4849136199276818,0.5072592592592593,"['exist21', 'mexa3t18_aggress', 'metwo22', 'haha18']",42,"(2770, 2)",0.48533487480595,0.008760371734935107,0.47438330170777987,0.4930156263489597,"[0.47488151658767774, 0.4930156263489597, 0.4930156263489597, 0.47438330170777987, 0.4913783030363731]"
43,detoxis21_mockery,43,"(2770, 2)","(693, 2)",0.4849136199276818,0.5092592592592593,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",43,"(2770, 2)",0.48582933156461816,0.009148687924896003,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.47438330170777987, 0.49385058682971394, 0.4930156263489597, 0.4930156263489597]"
44,detoxis21_mockery,44,"(2770, 2)","(693, 2)",0.4849136199276818,0.5072592592592593,"['exist21', 'haha21', 'mexa3t18_aggress', 'metwo22']",44,"(2770, 2)",0.48533487480595,0.008760371734935107,0.47438330170777987,0.4930156263489597,"[0.47488151658767774, 0.4930156263489597, 0.4930156263489597, 0.47438330170777987, 0.4913783030363731]"
45,detoxis21_mockery,45,"(2770, 2)","(693, 2)",0.4849136199276818,0.5082592592592593,"['exist21', 'mexa3t18_aggress', 'haha18']",45,"(2770, 2)",0.4856645550183461,0.009024346531346712,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.4930156263489597, 0.49385058682971394, 0.47438330170777987, 0.4921917436175992]"
46,detoxis21_mockery,46,"(2770, 2)","(693, 2)",0.4980901451489687,0.5082592592592593,"['detoxis21_aggressiveness', 'exist21', 'meoffendes21', 'misogyny_centrogeo']",46,"(2770, 2)",0.48939101994658196,0.007273692607374768,0.47488151658767774,0.49385058682971394,"[0.47488151658767774, 0.4930156263489597, 0.49385058682971394, 0.4930156263489597, 0.4921917436175992]"
47,detoxis21_mockery,47,"(2770, 2)","(693, 2)",0.4849136199276818,0.5092592592592593,"['detoxis21_aggressiveness', 'misogyny_centrogeo', 'metwo22', 'haha18']",47,"(2770, 2)",0.4856623394684673,0.009007278375119008,0.47438330170777987,0.4930156263489597,"[0.47488151658767774, 0.4930156263489597, 0.4930156263489597, 0.47438330170777987, 0.4930156263489597]"
48,detoxis21_mockery,48,"(2770, 2)","(693, 2)",0.4849136199276818,0.5072592592592593,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'metwo22', 'haha18']",48,"(2770, 2)",0.48566885899825174,0.009057700055534816,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.49385058682971394, 0.49385058682971394, 0.47438330170777987, 0.4913783030363731]"
49,detoxis21_mockery,49,"(2770, 2)","(693, 2)",0.4849136199276818,0.5072592592592593,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21']",49,"(2770, 2)",0.48550186690210084,0.008911840885884327,0.47438330170777987,0.49385058682971394,"[0.47488151658767774, 0.4930156263489597, 0.49385058682971394, 0.47438330170777987, 0.4913783030363731]"
50,detoxis21_mockery,50,"(2770, 2)","(693, 2)",0.4849136199276818,0.5082592592592593,[],50,"(2770, 2)",0.48549756292219526,0.008877858443107836,0.47438330170777987,0.4930156263489597,"[0.47488151658767774, 0.4930156263489597, 0.4930156263489597, 0.47438330170777987, 0.4921917436175992]"
51,detoxis21_sarcasm,0,"(2770, 2)","(693, 2)",0.6175649628498077,0.624689518132141,"['detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress', 'metwo22', 'haha18']",0,"(2770, 2)",0.6366624203850899,0.04866792733446377,0.5448842419716206,0.6750733137829912,"[0.5448842419716206, 0.6288216279753159, 0.6750733137829912, 0.6650855654761905, 0.6694473527193309]"
52,detoxis21_sarcasm,1,"(2770, 2)","(693, 2)",0.6194767441860465,0.6171137605563835,"['davincis22', 'meoffendes21', 'mexa3t18_aggress', 'haha18']",1,"(2770, 2)",0.6371809462991049,0.04884552075485482,0.5448842419716206,0.6750733137829912,"[0.5448842419716206, 0.6312461370227738, 0.6750733137829912, 0.6750733137829912, 0.6596277249351477]"
53,detoxis21_sarcasm,2,"(2770, 2)","(693, 2)",0.6175649628498077,0.624689518132141,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'misogyny_centrogeo']",2,"(2770, 2)",0.6391448718559415,0.04989469427352066,0.5448842419716206,0.6750733137829912,"[0.5448842419716206, 0.6312461370227738, 0.6750733137829912, 0.6750733137829912, 0.6694473527193309]"
54,detoxis21_sarcasm,3,"(2770, 2)","(693, 2)",0.6082848837209303,0.624689518132141,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'metwo22']",3,"(2770, 2)",0.6386599700464499,0.04998080889035393,0.5448842419716206,0.6750733137829912,"[0.5448842419716206, 0.6288216279753159, 0.6750733137829912, 0.6750733137829912, 0.6694473527193309]"
55,detoxis21_sarcasm,4,"(2770, 2)","(693, 2)",0.6082848837209303,0.624689518132141,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",4,"(2770, 2)",0.6386599700464499,0.04998080889035393,0.5448842419716206,0.6750733137829912,"[0.5448842419716206, 0.6288216279753159, 0.6750733137829912, 0.6750733137829912, 0.6694473527193309]"
56,detoxis21_sarcasm,5,"(2770, 2)","(693, 2)",0.6082848837209303,0.624689518132141,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21']",5,"(2770, 2)",0.6386599700464499,0.04998080889035393,0.5448842419716206,0.6750733137829912,"[0.5448842419716206, 0.6288216279753159, 0.6750733137829912, 0.6750733137829912, 0.6694473527193309]"
57,detoxis21_sarcasm,6,"(2770, 2)","(693, 2)",0.6101186350850014,0.624689518132141,"['davincis22', 'exist21', 'haha21', 'mexa3t18_aggress', 'metwo22', 'haha18']",6,"(2770, 2)",0.6386599700464499,0.04998080889035393,0.5448842419716206,0.6750733137829912,"[0.5448842419716206, 0.6288216279753159, 0.6750733137829912, 0.6750733137829912, 0.6694473527193309]"
58,detoxis21_sarcasm,7,"(2770, 2)","(693, 2)",0.6194767441860465,0.6171137605563835,"['davincis22', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",7,"(2770, 2)",0.6371809462991049,0.04884552075485482,0.5448842419716206,0.6750733137829912,"[0.5448842419716206, 0.6312461370227738, 0.6750733137829912, 0.6750733137829912, 0.6596277249351477]"
59,detoxis21_sarcasm,8,"(2770, 2)","(693, 2)",0.6194767441860465,0.624689518132141,"['davincis22', 'exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",8,"(2770, 2)",0.6406134045000643,0.05153258233821464,0.5448842419716206,0.6848404860510626,"[0.5448842419716206, 0.6288216279753159, 0.6750733137829912, 0.6848404860510626, 0.6694473527193309]"
60,detoxis21_sarcasm,9,"(2770, 2)","(693, 2)",0.6194767441860465,0.6171137605563835,"['davincis22', 'exist21', 'meoffendes21']",9,"(2770, 2)",0.6371809462991049,0.04884552075485482,0.5448842419716206,0.6750733137829912,"[0.5448842419716206, 0.6312461370227738, 0.6750733137829912, 0.6750733137829912, 0.6596277249351477]"
