,dataset,combina_1,train.shape,test.shape,f1,recall,combinations,combina_2,train.shape,mean,std,min,max,scores_kfold
10,metwo22,10,"(2880, 2)","(720, 2)",0.7667740579913153,0.7368686868686869,"['detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress']",10,"(2880, 2)",0.7553006359524002,0.023554728645947452,0.726218855108905,0.7835512975537159,"[0.7835512975537159, 0.726218855108905, 0.7828542270388832, 0.7392907477801369, 0.74458805228036]"
11,metwo22,11,"(2880, 2)","(720, 2)",0.7662645316955473,0.7436868686868687,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",11,"(2880, 2)",0.7576783682396073,0.022548519259923943,0.7303987199164028,0.7845671433158918,"[0.7835512975537159, 0.7303987199164028, 0.7845671433158918, 0.738576636458135, 0.7512980439538909]"
12,metwo22,12,"(2880, 2)","(720, 2)",0.7644263601808523,0.7396464646464647,"['exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo']",12,"(2880, 2)",0.7564349928833909,0.020523462620375885,0.7352941176470589,0.7828542270388832,"[0.7792651846339876, 0.7352941176470589, 0.7828542270388832, 0.7376432559506318, 0.7471181791463932]"
13,metwo22,13,"(2880, 2)","(720, 2)",0.7689142133586578,0.7396464646464647,"['meoffendes21', 'haha18']",13,"(2880, 2)",0.7568592189234844,0.021206273573831053,0.7313189972193194,0.7880867042157365,"[0.7749790717142592, 0.7313189972193194, 0.7880867042157365, 0.7427931423217136, 0.7471181791463932]"
14,metwo22,14,"(2880, 2)","(720, 2)",0.7599473568765079,0.7436868686868687,"['davincis22', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo']",14,"(2880, 2)",0.757804945506557,0.022348163184553363,0.7320268089498858,0.7860930792198337,"[0.7860930792198337, 0.7320268089498858, 0.7819635394585429, 0.7376432559506318, 0.7512980439538909]"
15,metwo22,15,"(2880, 2)","(720, 2)",0.7631059442860276,0.7452020202020202,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'misogyny_centrogeo']",15,"(2880, 2)",0.7569789509011567,0.022091258981205644,0.7320268089498858,0.7880867042157365,"[0.7766345234094258, 0.7320268089498858, 0.7880867042157365, 0.735999735999736, 0.752146981931]"
16,metwo22,16,"(2880, 2)","(720, 2)",0.7699257599103515,0.7424242424242424,"['haha21', 'mexa3t18_aggress', 'misogyny_centrogeo']",16,"(2880, 2)",0.7575291279166743,0.024141767612416952,0.7287742683280208,0.7924560505205667,"[0.7784342357347993, 0.7287742683280208, 0.7924560505205667, 0.7383432988510417, 0.7496377861489423]"
17,metwo22,17,"(2880, 2)","(720, 2)",0.7625830959164293,0.7464646464646465,"['davincis22', 'exist21']",17,"(2880, 2)",0.7574586133780212,0.020629076264858447,0.7336585898672882,0.7854764908867033,"[0.7767042404723564, 0.7336585898672882, 0.7854764908867033, 0.7376432559506318, 0.7538104897131266]"
18,metwo22,18,"(2880, 2)","(720, 2)",0.7720797720797721,0.7368686868686869,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'haha18']",18,"(2880, 2)",0.7546116066935192,0.021593895912857885,0.7313189972193194,0.7854764908867033,"[0.7749790717142592, 0.7313189972193194, 0.7854764908867033, 0.7366954213669543, 0.74458805228036]"
19,metwo22,19,"(2880, 2)","(720, 2)",0.7662645316955473,0.740909090909091,"['detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",19,"(2880, 2)",0.7544617313646909,0.021255984485208917,0.7287742683280208,0.7845671433158918,"[0.7732586639730239, 0.7287742683280208, 0.7845671433158918, 0.7369334478159995, 0.7487751333905179]"
20,metwo22,20,"(2880, 2)","(720, 2)",0.7680976513971327,0.7396464646464647,"['davincis22', 'haha21', 'misogyny_centrogeo']",20,"(2880, 2)",0.7570298963529903,0.02351582947893187,0.7287742683280208,0.7924560505205667,"[0.7758587143605478, 0.7287742683280208, 0.7924560505205667, 0.7409422694094226, 0.7471181791463932]"
21,metwo22,21,"(2880, 2)","(720, 2)",0.7680976513971327,0.7368686868686869,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress', 'haha18']",21,"(2880, 2)",0.7553127590020041,0.022452033638979012,0.7287742683280208,0.7854764908867033,"[0.7784342357347993, 0.7287742683280208, 0.7854764908867033, 0.7392907477801369, 0.74458805228036]"
22,metwo22,22,"(2880, 2)","(720, 2)",0.7604706541532427,0.7452020202020202,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",22,"(2880, 2)",0.7564045553839074,0.019036186275420697,0.735999735999736,0.7819635394585429,"[0.7749790717142592, 0.7369334478159995, 0.7819635394585429, 0.735999735999736, 0.752146981931]"
23,metwo22,23,"(2880, 2)","(720, 2)",0.7631059442860276,0.7464646464646465,"['detoxis21_aggressiveness', 'exist21', 'misogyny_centrogeo', 'haha18']",23,"(2880, 2)",0.7557547219613887,0.019958444977465566,0.7336585898672882,0.786324268669372,"[0.7689805255574207, 0.7336585898672882, 0.786324268669372, 0.735999735999736, 0.7538104897131266]"
24,metwo22,24,"(2880, 2)","(720, 2)",0.7612642979014008,0.7436868686868687,"['davincis22', 'exist21', 'meoffendes21', 'misogyny_centrogeo', 'haha18']",24,"(2880, 2)",0.7576292288346168,0.02072051409491623,0.7352941176470589,0.7854764908867033,"[0.7784342357347993, 0.7352941176470589, 0.7854764908867033, 0.7376432559506318, 0.7512980439538909]"
25,metwo22,25,"(2880, 2)","(720, 2)",0.7694231191050669,0.7424242424242424,"['mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",25,"(2880, 2)",0.7576721989150506,0.022636152441944186,0.7278397278397277,0.7889193222388031,"[0.7784342357347993, 0.7278397278397277, 0.7889193222388031, 0.7435299226129803, 0.7496377861489423]"
26,metwo22,26,"(2880, 2)","(720, 2)",0.7604706541532427,0.7452020202020202,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress']",26,"(2880, 2)",0.7552064580331814,0.019448155522504548,0.7327243829810555,0.7793480116060761,"[0.7758131776480399, 0.7327243829810555, 0.7793480116060761, 0.735999735999736, 0.752146981931]"
27,metwo22,27,"(2880, 2)","(720, 2)",0.7649425174025359,0.7396464646464647,"['davincis22', 'detoxis21_aggressiveness', 'mexa3t18_aggress', 'misogyny_centrogeo']",27,"(2880, 2)",0.7568529673263018,0.023160534443537013,0.7271534002769833,0.7845671433158918,"[0.7835512975537159, 0.7271534002769833, 0.7845671433158918, 0.7418748163385248, 0.7471181791463932]"
28,metwo22,28,"(2880, 2)","(720, 2)",0.767588422460304,0.7297979797979799,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21']",28,"(2880, 2)",0.754396328525188,0.023029803975217884,0.7327243829810555,0.786324268669372,"[0.7783566185176416, 0.7327243829810555, 0.786324268669372, 0.735999735999736, 0.7385766364581351]"
29,metwo22,29,"(2880, 2)","(720, 2)",0.7720797720797721,0.7340909090909091,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21']",29,"(2880, 2)",0.7549685697090764,0.023384707331306806,0.7296946068875894,0.7835512975537159,"[0.7835512975537159, 0.7296946068875894, 0.7828542270388832, 0.7366954213669543, 0.7420472956982396]"
30,metwo22,30,"(2880, 2)","(720, 2)",0.7689142133586578,0.7424242424242424,"['mexa3t18_aggress', 'haha18']",30,"(2880, 2)",0.7573616579547692,0.021602665336553382,0.7271534002769833,0.7854764908867033,"[0.7784342357347993, 0.7271534002769833, 0.7854764908867033, 0.7461063767264179, 0.7496377861489423]"
31,metwo22,31,"(2880, 2)","(720, 2)",0.767588422460304,0.7338383838383838,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",31,"(2880, 2)",0.7546871586008559,0.019366172120324255,0.7352941176470589,0.7819635394585429,"[0.774094245796827, 0.7352941176470589, 0.7819635394585429, 0.7392907477801369, 0.7427931423217136]"
32,metwo22,32,"(2880, 2)","(720, 2)",0.7604706541532427,0.7464646464646465,"['detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",32,"(2880, 2)",0.7565860301297674,0.019726956593402335,0.7352941176470589,0.7845671433158918,"[0.7732586639730239, 0.7352941176470589, 0.7845671433158918, 0.735999735999736, 0.7538104897131266]"
33,metwo22,33,"(2880, 2)","(720, 2)",0.7625830959164293,0.7381313131313132,"['exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'haha18']",33,"(2880, 2)",0.755556853318416,0.01902544383638931,0.7352941176470589,0.7854764908867033,"[0.7698297400351799, 0.7352941176470589, 0.7854764908867033, 0.7409422694094226, 0.7462416486137153]"
34,metwo22,34,"(2880, 2)","(720, 2)",0.767588422460304,0.7396464646464647,"['davincis22', 'meoffendes21', 'mexa3t18_aggress', 'haha18']",34,"(2880, 2)",0.7565037562922218,0.020423688797671733,0.7313189972193194,0.7828542270388832,"[0.7784342357347993, 0.7313189972193194, 0.7828542270388832, 0.7427931423217136, 0.7471181791463932]"
35,metwo22,35,"(2880, 2)","(720, 2)",0.7694231191050669,0.7368686868686869,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'haha18']",35,"(2880, 2)",0.7556730308487296,0.02334126229385544,0.7246015647638365,0.7854764908867033,"[0.780169123699768, 0.7246015647638365, 0.7854764908867033, 0.7435299226129803, 0.74458805228036]"
36,metwo22,36,"(2880, 2)","(720, 2)",0.7599473568765079,0.7436868686868687,"['exist21', 'mexa3t18_aggress']",36,"(2880, 2)",0.7552399903369524,0.02157423845536606,0.73109243697479,0.7819635394585429,"[0.7784342357347993, 0.73109243697479, 0.7819635394585429, 0.7334116955627388, 0.7512980439538909]"
37,metwo22,37,"(2880, 2)","(720, 2)",0.7644263601808523,0.740909090909091,"['exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress']",37,"(2880, 2)",0.7567543537854631,0.02095471433477586,0.73109243697479,0.7819635394585429,"[0.7809983896940418, 0.73109243697479, 0.7819635394585429, 0.7409422694094226, 0.7487751333905179]"
38,metwo22,38,"(2880, 2)","(720, 2)",0.7625830959164293,0.7381313131313132,"['davincis22', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",38,"(2880, 2)",0.7559312110252504,0.020995080124367592,0.7320268089498858,0.7810984600884727,"[0.7809983896940418, 0.7320268089498858, 0.7810984600884727, 0.7392907477801369, 0.7462416486137153]"
39,metwo22,39,"(2880, 2)","(720, 2)",0.7720797720797721,0.7353535353535354,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'haha18']",39,"(2880, 2)",0.7554715024328684,0.022736684827115345,0.7313189972193194,0.7854764908867033,"[0.780169123699768, 0.7313189972193194, 0.7854764908867033, 0.7366954213669543, 0.7436974789915967]"
40,metwo22,40,"(2880, 2)","(720, 2)",0.7625830959164293,0.7464646464646465,"['exist21', 'haha18']",40,"(2880, 2)",0.7566078044249768,0.020319674450214757,0.7320268089498858,0.7828542270388832,"[0.7767042404723564, 0.7320268089498858, 0.7828542270388832, 0.7376432559506318, 0.7538104897131266]"
41,metwo22,41,"(2880, 2)","(720, 2)",0.7612642979014008,0.7436868686868687,"['davincis22', 'exist21', 'meoffendes21', 'misogyny_centrogeo']",41,"(2880, 2)",0.7584576867947372,0.020880916882476827,0.7352941176470589,0.7835512975537159,"[0.7835512975537159, 0.7352941176470589, 0.7828542270388832, 0.7392907477801369, 0.7512980439538909]"
42,metwo22,42,"(2880, 2)","(720, 2)",0.7599473568765079,0.7436868686868687,"['exist21', 'mexa3t18_aggress', 'haha18']",42,"(2880, 2)",0.7564519420409093,0.0209761899919093,0.7336585898672882,0.786324268669372,"[0.7749790717142592, 0.7336585898672882, 0.786324268669372, 0.735999735999736, 0.7512980439538909]"
43,metwo22,43,"(2880, 2)","(720, 2)",0.7686006064832933,0.7436868686868687,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",43,"(2880, 2)",0.7586657445544692,0.02346814777553471,0.7303987199164028,0.7886238532110091,"[0.7886238532110091, 0.7303987199164028, 0.7837173579109064, 0.7392907477801369, 0.7512980439538909]"
44,metwo22,44,"(2880, 2)","(720, 2)",0.7644263601808523,0.740909090909091,"['exist21', 'haha21', 'mexa3t18_aggress']",44,"(2880, 2)",0.7564453147841775,0.02191682155808662,0.73109243697479,0.7837173579109064,"[0.7809983896940418, 0.73109243697479, 0.7837173579109064, 0.7376432559506318, 0.7487751333905179]"
45,metwo22,45,"(2880, 2)","(720, 2)",0.7599473568765079,0.7436868686868687,"['exist21', 'mexa3t18_aggress', 'haha18']",45,"(2880, 2)",0.7564519420409093,0.0209761899919093,0.7336585898672882,0.786324268669372,"[0.7749790717142592, 0.7336585898672882, 0.786324268669372, 0.735999735999736, 0.7512980439538909]"
46,metwo22,46,"(2880, 2)","(720, 2)",0.7631059442860276,0.744949494949495,"['detoxis21_aggressiveness', 'exist21', 'meoffendes21', 'misogyny_centrogeo']",46,"(2880, 2)",0.7554035439733934,0.019335621994761132,0.7336585898672882,0.7828542270388832,"[0.7715429524603836, 0.7336585898672882, 0.7828542270388832, 0.735999735999736, 0.752962214500676]"
47,metwo22,47,"(2880, 2)","(720, 2)",0.7644263601808523,0.7368686868686869,"['detoxis21_aggressiveness', 'misogyny_centrogeo', 'haha18']",47,"(2880, 2)",0.756001015663486,0.02349085164881546,0.7278397278397277,0.7889193222388031,"[0.7784342357347993, 0.7278397278397277, 0.7889193222388031, 0.7402237402237402, 0.74458805228036]"
48,metwo22,48,"(2880, 2)","(720, 2)",0.7702419282072048,0.747979797979798,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'haha18']",48,"(2880, 2)",0.7579982562295339,0.02030806781492055,0.7313189972193194,0.7837173579109064,"[0.7784342357347993, 0.7313189972193194, 0.7837173579109064, 0.7418748163385248, 0.7546458739441195]"
49,metwo22,49,"(2880, 2)","(720, 2)",0.767588422460304,0.7325757575757577,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21']",49,"(2880, 2)",0.7542223526311573,0.02075940729726323,0.7336585898672882,0.7828542270388832,"[0.7758131776480399, 0.7336585898672882, 0.7828542270388832, 0.7376432559506318, 0.7411425126509437]"
50,metwo22,50,"(2880, 2)","(720, 2)",0.7644263601808523,0.7396464646464647,[],50,"(2880, 2)",0.7568611437307157,0.02292771955015381,0.726218855108905,0.7880867042157365,"[0.7784342357347993, 0.726218855108905, 0.7880867042157365, 0.7444477444477444, 0.7471181791463932]"
